2015-12-04T13:02:38,treatement started
2015-12-04T13:03:01,electrode open
2015-12-04T13:03:43,treatement started
2015-12-04T13:31:16,electrode open
2015-12-04T13:31:22,treatement started
2015-12-04T13:31:24,electrode open
2015-12-04T13:31:40,treatement started
2015-12-04T13:32:12,electrode open
2015-12-04T13:32:18,treatement started
2015-12-04T13:38:43,electrode open
2015-12-04T13:38:44,treatement started
2015-12-04T13:38:52,electrode open
2015-12-04T13:38:55,treatement started
2015-12-04T13:38:55,electrode open
2015-12-04T13:38:59,treatement started
2015-12-05T13:28:08,system powered on
2015-12-05T13:28:14,treatement started
2015-12-05T13:46:01,electrode open
2015-12-05T13:46:04,treatement started
2015-12-05T13:46:04,electrode open
2015-12-05T13:46:13,treatement started
2015-12-06T11:07:08,system powered on
2015-12-06T11:07:29,treatement started
2015-12-06T11:37:29,treatement ended
2015-12-07T11:48:37,system powered on
2015-12-07T11:52:01,system powered on
2015-12-07T11:52:21,treatement started
2015-12-07T12:22:21,treatement ended
2015-12-08T01:18:53,system powered on
2015-12-08T01:20:10,system powered on
2015-12-08T01:20:27,treatement started
2015-12-08T01:20:35,system powered on
2015-12-08T01:20:53,treatement started
2015-12-08T10:09:08,system powered on
2015-12-08T10:09:18,treatement started
2015-12-08T10:39:18,treatement ended
2015-12-09T11:11:03,system powered on
2015-12-09T11:11:24,treatement started
2015-12-09T11:41:25,treatement ended
2015-12-10T10:37:11,system powered on
2015-12-10T10:37:22,treatement started
2015-12-10T11:07:23,treatement ended
2015-12-11T11:37:02,system powered on
2015-12-11T11:37:20,treatement started
2015-12-11T11:37:20,electrode open
2015-12-11T11:37:22,treatement started
2015-12-11T11:37:22,electrode open
2015-12-11T11:37:30,treatement started
2015-12-11T11:37:31,electrode open
2015-12-11T11:37:36,system powered on
2015-12-11T11:37:39,treatement started
2015-12-11T11:56:49,electrode open
2015-12-11T11:56:55,treatement started
2015-12-11T12:06:40,electrode open
2015-12-12T11:34:12,system powered on
2015-12-12T11:34:32,treatement started
2015-12-12T11:42:22,electrode open
2015-12-12T11:42:30,treatement started
2015-12-13T11:47:23,system powered on
2015-12-13T11:47:40,treatement started
2015-12-13T12:17:41,treatement ended
2015-12-14T10:37:00,system powered on
2015-12-14T10:37:13,treatement started
2015-12-14T11:07:13,treatement ended
2015-12-15T11:27:51,system powered on
2015-12-15T11:28:03,treatement started
2015-12-15T11:38:14,electrode short
2015-12-15T11:38:18,treatement started
2015-12-15T11:38:22,electrode short
2015-12-15T11:38:28,treatement started
2015-12-15T11:38:30,electrode short
2015-12-15T11:38:32,treatement started
2015-12-15T11:38:37,electrode short
2015-12-15T11:38:44,treatement started
2015-12-15T11:38:49,electrode short
2015-12-15T11:38:50,treatement started
2015-12-15T11:38:52,electrode short
2015-12-15T11:38:58,treatement started
2015-12-15T11:39:03,electrode short
2015-12-15T11:39:07,treatement started
2015-12-15T11:39:12,electrode short
2015-12-15T11:39:13,treatement started
2015-12-15T11:39:16,electrode short
2015-12-16T10:45:18,system powered on
2015-12-16T10:45:37,system powered on
2015-12-16T10:45:40,treatement started
2015-12-16T10:48:18,electrode short
2015-12-16T10:48:33,treatement started
2015-12-16T10:48:39,electrode short
2015-12-16T10:48:44,treatement started
2015-12-16T10:48:47,electrode short
2015-12-16T10:48:52,treatement started
2015-12-16T10:48:56,electrode short
2015-12-16T10:49:08,system powered on
2015-12-16T10:49:09,treatement started
2015-12-16T10:49:18,electrode short
2015-12-16T10:49:24,treatement started
2015-12-16T10:49:27,electrode short
2015-12-16T10:49:51,system powered on
2015-12-16T10:49:54,treatement started
2015-12-16T10:50:01,electrode short
2015-12-16T10:53:26,system powered on
2015-12-16T10:53:27,treatement started
2015-12-16T10:53:32,electrode short
2015-12-16T10:53:35,treatement started
2015-12-16T10:53:35,electrode short
2015-12-16T10:53:36,treatement started
2015-12-16T10:53:37,electrode short
2015-12-16T10:54:09,system powered on
2015-12-16T10:54:10,treatement started
2015-12-16T10:54:12,electrode short
2015-12-16T10:54:15,treatement started
2015-12-16T10:54:15,electrode short
2015-12-16T10:54:17,treatement started
2015-12-16T10:54:18,electrode short
2015-12-16T10:54:19,treatement started
2015-12-16T10:54:19,electrode short
2015-12-16T10:54:26,system powered on
2015-12-16T10:55:02,system powered on
2015-12-16T10:55:04,treatement started
2015-12-16T10:55:05,electrode short
2015-12-16T10:55:07,treatement started
2015-12-16T10:55:07,electrode short
2015-12-18T11:23:06,system powered on
2015-12-18T11:38:10,system powered on
2015-12-18T11:38:19,treatement started
2015-12-18T11:38:20,electrode open
2015-12-18T11:38:25,treatement started
2015-12-18T11:38:25,electrode open
2015-12-18T11:38:31,treatement started
2015-12-18T11:38:31,electrode open
2015-12-18T11:38:32,treatement started
2015-12-18T11:38:32,electrode open
2015-12-18T11:38:53,system powered on
2015-12-18T11:38:53,treatement started
2015-12-18T11:38:54,electrode open
2015-12-19T10:33:59,system powered on
2015-12-19T10:33:59,treatement started
2015-12-19T10:34:00,electrode open
2015-12-19T10:37:43,system powered on
2015-12-19T10:37:47,treatement started
2015-12-19T10:37:48,electrode open
2015-12-20T09:58:24,system powered on
2015-12-20T09:58:27,treatement started
2015-12-20T09:58:27,electrode open
2015-12-20T09:59:43,system powered on
2015-12-20T09:59:56,treatement started
2015-12-20T10:29:56,treatement ended
2015-12-21T00:15:24,system powered on
2015-12-21T00:15:53,treatement started
2015-12-21T11:37:34,system powered on
2015-12-21T11:37:48,treatement started
2015-12-21T12:07:49,treatement ended
2015-12-22T11:31:28,system powered on
2015-12-22T11:31:38,treatement started
2015-12-22T12:01:39,treatement ended
2015-12-24T11:56:56,system powered on
2015-12-24T11:57:09,treatement started
2015-12-24T12:27:09,treatement ended
2015-12-25T12:12:20,system powered on
2015-12-25T12:12:43,treatement started
2015-12-25T12:12:43,electrode open
2015-12-25T12:12:52,treatement started
2015-12-25T12:42:52,treatement ended
2015-12-26T10:07:24,system powered on
2015-12-26T10:07:32,treatement started
2015-12-26T10:25:15,electrode open
2015-12-26T10:25:22,treatement started
2015-12-26T10:28:34,electrode open
2015-12-26T10:28:37,treatement started
2015-12-26T10:28:42,electrode open
2015-12-26T10:28:47,treatement started
2015-12-26T10:32:28,electrode open
2015-12-26T10:32:31,treatement started
2015-12-27T10:49:09,system powered on
2015-12-27T10:49:23,treatement started
2015-12-27T11:19:24,treatement ended
2015-12-28T10:29:39,system powered on
2015-12-28T10:29:51,treatement started
2015-12-28T10:50:35,electrode open
2015-12-28T10:50:38,treatement started
2015-12-28T10:50:39,electrode open
2015-12-28T10:50:44,treatement started
2015-12-28T10:54:44,electrode open
2015-12-28T10:54:46,treatement started
2015-12-28T10:54:46,electrode open
2015-12-28T10:54:48,treatement started
2015-12-28T10:54:52,electrode open
2015-12-28T10:54:53,treatement started
2015-12-28T10:56:53,electrode open
2015-12-28T10:56:55,treatement started
2015-12-28T10:56:55,electrode open
2015-12-28T10:56:57,treatement started
2015-12-29T10:10:34,system powered on
2015-12-29T10:10:50,treatement started
2015-12-29T10:34:57,electrode open
2015-12-29T10:35:00,treatement started
2015-12-29T10:40:43,electrode open
2015-12-30T09:40:51,system powered on
2015-12-30T09:41:17,treatement started
2015-12-30T10:11:18,treatement ended
2015-12-31T09:40:02,system powered on
2015-12-31T09:40:19,treatement started
2015-12-31T10:10:20,treatement ended
2016-01-02T10:16:49,system powered on
2016-01-02T10:17:01,treatement started
2016-01-02T10:34:30,electrode open
2016-01-02T10:34:33,treatement started
2016-01-02T10:42:26,electrode open
2016-01-02T10:42:28,treatement started
2016-01-02T10:42:28,electrode open
2016-01-02T10:42:30,treatement started
2016-01-02T10:42:31,electrode open
2016-01-02T10:42:35,treatement started
2016-01-02T10:45:39,electrode open
2016-01-04T11:18:44,system powered on
2016-01-04T11:19:00,treatement started
2016-01-04T11:49:01,treatement ended
2016-01-05T02:28:00,system powered on
2016-01-05T02:28:11,treatement started
2016-01-05T02:28:14,electrode open
2016-01-05T11:19:46,system powered on
2016-01-05T11:19:55,treatement started
2016-01-05T11:22:11,electrode open
2016-01-05T11:22:14,treatement started
2016-01-05T11:28:47,electrode open
2016-01-05T11:28:53,treatement started
2016-01-06T11:29:45,system powered on
2016-01-06T11:29:54,treatement started
2016-01-06T11:59:55,treatement ended
2016-01-07T11:41:00,system powered on
2016-01-07T11:41:01,treatement started
2016-01-07T11:41:01,electrode open
2016-01-07T11:41:03,treatement started
2016-01-07T11:41:03,electrode open
2016-01-07T11:41:13,treatement started
2016-01-07T12:11:13,treatement ended
2016-01-09T11:26:58,system powered on
2016-01-09T11:27:18,treatement started
2016-01-09T11:57:19,treatement ended
2016-01-10T06:01:31,system powered on
2016-01-10T06:01:39,treatement started
2016-01-10T06:31:39,treatement ended
2016-02-02T01:59:44,system powered on
2016-02-02T02:03:42,system powered on
#### End Log File ####
Device ID (fixed): TS0199AC
Current timestamp: 2016-02-03T00:00:31
subject_id:T21_1
device_pass:1234
sham:8
trial_duration:160
num_trials:11250
audio_onset:50
audio_duration:1
audio_volume:1.00
pulse_count:3
pulse_delay:-5
pulse_ma:0.50
pduration_usec:100
pdelay_usec:1000
rt_enable:0
lf_enable:1
rt_audio:R_AUDIO.RAW
lf_audio:L_AUDIO.RAW
